objectID,Title,ArtistName,Department,TimePeriod,Height,Width,H/W Ratio,Color,Region Detailed,Region Broad,Country
437398,Flora,Rembrandt (Rembrandt van Rijn),European Paintings,ca. 1654,1748,1903,0.9185496584340516,RGB,Dutch,Netherlands,Netherlands
437399,Man with a Magnifying Glass,Rembrandt (Rembrandt van Rijn),European Paintings,early 1660s,3028,3717,0.8146354587032553,RGB,Dutch,Netherlands,Netherlands
437401,Portrait of a Man Holding Gloves,Rembrandt (Rembrandt van Rijn),European Paintings,1648,729,900,0.81,RGB,Dutch,Netherlands,Netherlands
437402,Woman with a Pink,Rembrandt (Rembrandt van Rijn),European Paintings,early 1660s,2989,3721,0.8032786885245902,RGB,Dutch,Netherlands,Netherlands
437403,Christ and the Woman of Samaria,Rembrandt,European Paintings,Unavailable,2912,3722,0.7823750671681892,RGB,Dutch,Netherlands,Netherlands
437405,A Young Woman as a Shepherdess,Govert Flinck,European Paintings,Unavailable,2833,3722,0.761149919398173,RGB,Dutch,Netherlands,Netherlands
437406,"Portrait of a Man (""The Auctioneer"")",Rembrandt,European Paintings,probably ca. 1658–62,2983,3722,0.8014508328855454,RGB,Dutch,Netherlands,Netherlands
437407,Christ with a Staff,Rembrandt,European Paintings,Unavailable,3104,3710,0.8366576819407008,RGB,Dutch,Netherlands,Netherlands
437408,Man in a Beret,Rembrandt,European Paintings,Unavailable,1493,1801,0.8289838978345364,RGB,Dutch,Netherlands,Netherlands
437410,Portrait of a Man with a Breastplate and Plumed Hat,Rembrandt,European Paintings,Unavailable,3113,3850,0.8085714285714286,RGB,Dutch,Netherlands,Netherlands
437411,Man with a Steel Gorget,Rembrandt,European Paintings,Unavailable,3166,3836,0.8253388946819604,RGB,Dutch,Netherlands,Netherlands
437412,Old Woman Cutting Her Nails,Rembrandt,European Paintings,ca. 1655–60,3131,3856,0.8119813278008299,RGB,Dutch,Netherlands,Netherlands
437413,Man in a Red Cloak,Rembrandt,European Paintings,Unavailable,3118,3709,0.8406578592612564,RGB,Dutch,Netherlands,Netherlands
437415,The Sibyl,Willem Drost,European Paintings,ca. 1654,2941,3721,0.7903789303950551,RGB,Dutch,Netherlands,Netherlands
437416,Man in Armor (Mars?),Rembrandt,European Paintings,Unavailable,3290,3692,0.8911159263271939,RGB,Dutch,Netherlands,Netherlands
437417,"Lieven Willemsz van Coppenol (born about 1599, died 1671 or later)",Rembrandt (Rembrandt van Rijn),European Paintings,Unavailable,2951,3722,0.792853304674906,RGB,Dutch,Netherlands,Netherlands
437418,Man with a Beard,Rembrandt,European Paintings,Unavailable,3294,3757,0.8767633750332712,RGB,Dutch,Netherlands,Netherlands
437419,Rembrandt (1606–1669) as a Young Man,Rembrandt,European Paintings,Unavailable,2791,3722,0.7498656636217088,RGB,Dutch,Netherlands,Netherlands
437420,Rembrandt's Son Titus (1641–1668),Rembrandt,European Paintings,Unavailable,2897,3853,0.751881650661822,RGB,Dutch,Netherlands,Netherlands
437421,Study Head of an Old Man,Rembrandt,European Paintings,Unavailable,3095,3711,0.8340070061977903,RGB,Dutch,Netherlands,Netherlands
437423,The Immaculate Conception,Guido Reni,European Paintings,1627,2597,3722,0.6977431488447071,RGB,Italian,Italy,Italy
437424,"Madame Édouard Bernier (Marie-Octavie-Stéphanie Laurens, 1838–1920)",Auguste Renoir,European Paintings,1871,3001,3719,0.8069373487496639,RGB,French,France,France
437425,Marguerite-Thérèse (Margot) Berard (1874–1956),Auguste Renoir,European Paintings,1879,2924,3722,0.7855991402471789,RGB,French,France,France
437426,View of the Seacoast near Wargemont in Normandy,Auguste Renoir,European Paintings,1880,3865,3167,1.2203978528575938,RGB,French,France,France
437427,The Bay of Naples,Auguste Renoir,European Paintings,1881,3811,2775,1.3733333333333333,RGB,French,France,France
437428,Still Life with Peaches and Grapes,Auguste Renoir,European Paintings,1881,4000,3353,1.1929615269907543,RGB,French,France,France
437429,Still Life with Peaches,Auguste Renoir,European Paintings,1881,3803,3153,1.2061528702822708,RGB,French,France,France
437430,By the Seashore,Auguste Renoir,European Paintings,1883,3162,4000,0.7905,RGB,French,France,France
437431,"Hills around the Bay of Moulin Huet, Guernsey",Auguste Renoir,European Paintings,1883,4000,2879,1.3893713094824591,RGB,French,France,France
437432,"Tilla Durieux (Ottilie Godeffroy, 1880–1971)",Auguste Renoir,European Paintings,1914,2994,3720,0.8048387096774193,RGB,French,France,France
437433,"The Farm at Les Collettes, Cagnes",Auguste Renoir,European Paintings,1908–14,4000,3359,1.1908306043465318,RGB,French,France,France
437434,In the Meadow,Auguste Renoir,European Paintings,1888–92,3027,3717,0.814366424535916,RGB,French,France,France
437436,A Road in Louveciennes,Auguste Renoir,European Paintings,ca. 1870,1953,1599,1.2213883677298312,RGB,French,France,France
437437,A Waitress at Duval's Restaurant,Auguste Renoir,European Paintings,ca. 1875,2679,3722,0.7197743148844707,RGB,French,France,France
437438,Young Girl in a Pink-and-Black Hat,Auguste Renoir,European Paintings,ca. 1891,2933,3722,0.7880171950564213,RGB,French,France,France
437439,A Young Girl with Daisies,Auguste Renoir,European Paintings,1889,3345,4000,0.83625,RGB,French,France,France
437443,"Thomas (1740–1825) and Martha Neate (1741–after 1795) with His Tutor, Thomas Needham",Sir Joshua Reynolds,European Paintings,1748,3601,3268,1.1018971848225214,RGB,British,Britain,Britain
437444,"Anne Dashwood (1743–1830), Later Countess of Galloway",Sir Joshua Reynolds,European Paintings,1764,3456,3853,0.8969634051388529,RGB,British,Britain,Britain
437445,"George Capel, Viscount Malden (1757–1839), and Lady Elizabeth Capel (1755–1834)",Sir Joshua Reynolds,European Paintings,1768,3083,3816,0.8079140461215933,RGB,British,Britain,Britain
437446,"Mrs. Horton, Later Viscountess Maynard (died 1814/15)",Sir Joshua Reynolds,European Paintings,Unavailable,2999,3872,0.7745351239669421,RGB,British,Britain,Britain
437447,Captain George K. H. Coussmaker (1759–1801),Sir Joshua Reynolds,European Paintings,1782,2394,3866,0.619244697361614,RGB,British,Britain,Britain
437448,"Georgiana Augusta Frederica Elliott (1782–1813), Later Lady Charles Bentinck",Sir Joshua Reynolds,European Paintings,1784,3214,3853,0.8341552037373475,RGB,British,Britain,Britain
437449,The Honorable Henry Fane (1739–1802) with Inigo Jones and Charles Blair,Sir Joshua Reynolds,European Paintings,1761–66,3911,2785,1.4043087971274686,RGB,British,Britain,Britain
437450,"Mrs. Lewis Thomas Watson (Mary Elizabeth Milles, 1767–1818)",Sir Joshua Reynolds,European Paintings,1789,3073,3847,0.7988042630621264,RGB,British,Britain,Britain
437451,John Barker (1707–1787),Sir Joshua Reynolds,European Paintings,1786,2708,3876,0.6986584107327142,RGB,British,Britain,Britain
437452,"Lady Smith (Charlotte Delaval) and Her Children (George Henry, Louisa, and Charlotte)",Sir Joshua Reynolds,European Paintings,1787,3077,3860,0.7971502590673575,RGB,British,Britain,Britain
437454,"Mrs. George Baldwin (Jane Maltass, 1763–1839)",Sir Joshua Reynolds,European Paintings,1782 or later,1522,1931,0.7881926462972553,RGB,British,Britain,Britain
437455,The Holy Family with Saints Anne and Catherine of Alexandria,Jusepe de Ribera (called Lo Spagnoletto),European Paintings,1648,2763,3722,0.7423428264373992,RGB,Spanish,Spain,Spain
437456,Breton Fishermen and Their Families,Théodule-Augustin Ribot,European Paintings,possibly ca. 1880–85,3111,3710,0.838544474393531,RGB,French,France,France
437458,The Holy Family with Angels,Sebastiano Ricci,European Paintings,ca. 1700,3540,4000,0.885,RGB,Italian,Italy,Italy
437460,A Canal in Venice,Martín Rico y Ortega,European Paintings,1879,1955,1472,1.328125,RGB,Spanish,Spain,Spain
437461,On the Seine,Martín Rico y Ortega,European Paintings,1869,1959,1187,1.650379106992418,RGB,Spanish,Spain,Spain
437462,A Spanish Garden,Martín Rico y Ortega,European Paintings,1871,1247,1936,0.6441115702479339,RGB,Spanish,Spain,Spain
437463,Portrait of a General Officer,Hyacinthe Rigaud,European Paintings,ca. 1710,3083,4000,0.77075,RGB,French,France,France
437464,Louis XV (1710–1774) as a Child,Hyacinthe Rigaud,European Paintings,ca. 1716–24,2792,3882,0.7192168985059247,RGB,unavailable,unavailable,Unavailable
437468,The Portico of a Country Mansion,Hubert Robert,European Paintings,1773,1167,1936,0.6027892561983471,RGB,French,France,France
437471,Aqueduct in Ruins,Hubert Robert,European Paintings,Unavailable,1957,1162,1.6841652323580034,RGB,French,France,France
437473,The Bathing Pool,Hubert Robert,European Paintings,Unavailable,1387,1934,0.7171664943123061,RGB,French,France,France
437474,Bridge over a Cascade,Hubert Robert,European Paintings,Unavailable,1957,1160,1.6870689655172413,RGB,French,France,France
437479,The Return of the Cattle,Hubert Robert,European Paintings,ca. 1773–75,1161,1936,0.5996900826446281,RGB,French,France,France
437480,The Swing,Hubert Robert,European Paintings,Unavailable,1003,1932,0.5191511387163561,RGB,French,France,France
437481,Wandering Minstrels,Hubert Robert,European Paintings,Unavailable,1375,1934,0.7109617373319544,RGB,French,France,France
437487,"Francesco d'Este (born about 1429, died after July 20, 1486)",Rogier van der Weyden,European Paintings,ca. 1460,1209,1743,0.693631669535284,RGB,Netherlandish,Netherlands,Netherlands
437488,Portrait of a Man in a Chaperon,Netherlandish Painter,European Paintings,Unavailable,2589,3721,0.6957807041117979,RGB,unavailable,unavailable,Unavailable
437492,The Holy Family with Saint Paul and a Donor,Rogier van der Weyden,European Paintings,Unavailable,3123,3708,0.8422330097087378,RGB,Netherlandish,Netherlands,Netherlands
437494,"Friedrich I (1460–1536), Margrave of Brandenburg-Ansbach",Franz Wolfgang Rohrich,European Paintings,Unavailable,2939,4000,0.73475,RGB,German,Germany,Germany
437495,Sophia (1464–1512) of Poland,Franz Wolfgang Rohrich,European Paintings,Unavailable,2970,4000,0.7425,RGB,German,Germany,Germany
437496,The Sacrifice of Polyxena,Giovanni Francesco Romanelli,European Paintings,Unavailable,3905,3448,1.13254060324826,RGB,Italian,Italy,Italy
437497,The Flagellation; (reverse) The Madonna of Mercy,Girolamo Romanino,European Paintings,ca. 1540,2607,3722,0.700429876410532,RGB,Italian,Italy,Italy
437498,"Portrait of a Woman, Said to Be Emily Bertie Pott (died 1782)",George Romney,European Paintings,1781,3247,3858,0.8416277864178331,RGB,British,Britain,Britain
437500,"Lady Elizabeth Stanley (1753–1797), Countess of Derby",George Romney,European Paintings,1776–78,3100,3863,0.802485115195444,RGB,British,Britain,Britain
437501,"Mrs. Bryan Cooke (Frances Puleston, 1765–1818)",George Romney,European Paintings,ca. 1787–91,3031,3817,0.7940791197275348,RGB,British,Britain,Britain
437502,"Mrs. Charles Frederick (Martha Rigden, died 1794)",George Romney,European Paintings,Unavailable,3205,3855,0.8313878080415046,RGB,British,Britain,Britain
437503,"Mrs. George Horsley (Charlotte Mary Talbot, died 1828)",John Westbrooke Chandler,European Paintings,Unavailable,3202,3845,0.8327698309492848,RGB,British,Britain,Britain
437505,Admiral Sir Chaloner Ogle (1726–1816),George Romney,European Paintings,Unavailable,3131,3793,0.8254679673081993,RGB,British,Britain,Britain
437506,Bandits on a Rocky Coast,Salvator Rosa,European Paintings,1655–60,4000,3054,1.309757694826457,RGB,Italian,Italy,Italy
437507,The Dream of Aeneas,Salvator Rosa,European Paintings,1660–65,2388,3875,0.6162580645161291,RGB,Italian,Italy,Italy
437512,The Banks of the Bièvre near Bicêtre,Henri Rousseau (le Douanier),European Paintings,ca. 1908–09,3110,3710,0.8382749326145552,RGB,French,France,France
437513,Still Life with Ham,Philippe Rousseau,European Paintings,1870s,3809,3058,1.2455853499018967,RGB,French,France,France
437514,"The Edge of the Woods at Monts-Girard, Fontainebleau Forest",Théodore Rousseau,European Paintings,1852–54,3809,2492,1.5284911717495988,RGB,French,France,France
437515,A Meadow Bordered by Trees,Théodore Rousseau,European Paintings,ca. 1845,4000,2670,1.49812734082397,RGB,French,France,France
437516,An Old Chapel in a Valley,Théodore Rousseau,European Paintings,ca. 1835,4000,3077,1.2999675008124796,RGB,French,France,France
437517,A Path among the Rocks,Théodore Rousseau,European Paintings,probably 1861,3811,2416,1.5774006622516556,RGB,French,France,France
437518,A River in a Meadow,Théodore Rousseau,European Paintings,ca. 1840,4000,2639,1.515725653656688,RGB,French,France,France
437519,A River Landscape,Théodore Rousseau,European Paintings,Unavailable,1957,1300,1.505384615384615,RGB,French,France,France
437520,Sunset near Arbonne,Théodore Rousseau,European Paintings,ca. 1860–65,3811,2433,1.5663789560213728,RGB,French,France,France
437523,Atalanta and Meleager,Peter Paul Rubens,European Paintings,ca. 1616,1535,1933,0.794102431453699,RGB,Flemish,Belgium,Belgium
437525,The Feast of Acheloüs,Peter Paul Rubens,European Paintings,ca. 1615,3811,2530,1.5063241106719367,RGB,Flemish,Belgium,Belgium
437526,A Forest at Dawn with a Deer Hunt,Peter Paul Rubens,European Paintings,ca. 1635,3807,2624,1.4508384146341464,RGB,Flemish,Belgium,Belgium
437527,The Glorification of the Eucharist,Peter Paul Rubens,European Paintings,ca. 1630–32,2773,4000,0.69325,RGB,Flemish,Belgium,Belgium
437528,The Holy Family with Saints Francis and Anne and the Infant Saint John the Baptist,Peter Paul Rubens,European Paintings,early or mid-1630s,4000,3409,1.1733646230566148,RGB,Flemish,Belgium,Belgium
437529,"The Holy Family with Saint Elizabeth, Saint John, and a Dove",Peter Paul Rubens,European Paintings,ca. 1608–9,1221,1567,0.7791959157626037,RGB,Flemish,Belgium,Belgium
437530,"Portrait of a Man, Possibly an Architect or Geographer",Peter Paul Rubens,European Paintings,1597,2485,3722,0.667651800107469,RGB,Flemish,Belgium,Belgium
437531,"Portrait of a Woman, Probably Susanna Lunden (Susanna Fourment, 1599–1628)",Peter Paul Rubens,European Paintings,ca. 1625–27,3133,4000,0.78325,RGB,Flemish,Belgium,Belgium
437532,"Rubens, Helena Fourment (1614–1673), and Their Son Frans (1633–1678)",Peter Paul Rubens,European Paintings,ca. 1635,3090,3973,0.777749811225774,RGB,Flemish,Belgium,Belgium
437533,Study of Two Heads,Peter Paul Rubens,European Paintings,ca. 1609,2874,3819,0.7525530243519246,RGB,Flemish,Belgium,Belgium
437534,The Triumph of Henry IV,Peter Paul Rubens,European Paintings,ca. 1630,3811,2248,1.6952846975088969,RGB,Flemish,Belgium,Belgium
437535,Venus and Adonis,Peter Paul Rubens,European Paintings,probably mid-1630s,3809,3089,1.2330851408222725,RGB,Flemish,Belgium,Belgium
437536,Wolf and Fox Hunt,Peter Paul Rubens,European Paintings,ca. 1616,3811,2462,1.5479285134037368,RGB,Flemish,Belgium,Belgium
437539,Cambyses Appointing Otanes Judge,Peter Paul Rubens,European Paintings,Unavailable,2967,3003,0.988011988011988,RGB,Flemish,Belgium,Belgium
437540,Frans Francken I (1542–1616),Peter Paul Rubens,European Paintings,Unavailable,1336,1758,0.7599544937428896,RGB,Flemish,Belgium,Belgium
437542,Saint Teresa of Ávila Interceding for Souls in Purgatory,Peter Paul Rubens,European Paintings,Unavailable,3094,4000,0.7735,RGB,Flemish,Belgium,Belgium
437543,Susanna and the Elders,Peter Paul Rubens,European Paintings,Unavailable,3612,2664,1.3558558558558558,RGB,Flemish,Belgium,Belgium
437545,Landscape with a Village in the Distance,Jacob van Ruisdael,European Paintings,1646,3811,2649,1.4386560966402415,RGB,Dutch,Netherlands,Netherlands
437546,The Forest Stream,Jacob van Ruisdael,European Paintings,ca. 1660,3903,3020,1.292384105960265,RGB,Dutch,Netherlands,Netherlands
437547,Grainfields,Jacob van Ruisdael,European Paintings,mid- or late 1660s,3895,3233,1.2047633776678008,RGB,Dutch,Netherlands,Netherlands
437548,Mountain Torrent,Jacob van Ruisdael,European Paintings,1670s,3118,4000,0.7795,RGB,Dutch,Netherlands,Netherlands
437549,Wheat Fields,Jacob van Ruisdael,European Paintings,ca. 1670,3811,2951,1.2914266350389698,RGB,Dutch,Netherlands,Netherlands
437552,The Protection of the Mother of God,Russian Painter,European Paintings,Unavailable,2683,3171,0.8461053295490382,RGB,Russian,Russia,Russia
437555,The Congregation of the Mother of God,Russian Painter,European Paintings,Unavailable,2835,3259,0.869898741945382,RGB,Russian,Russia,Russia
437556,Saint Elias's Fiery Ascension,Russian Painter,European Paintings,Unavailable,3004,3332,0.9015606242496998,RGB,Russian,Russia,Russia
437557,Panel from a Saints' Calendar (painted on both sides),Russian Painter,European Paintings,Unavailable,2531,2919,0.8670777663583419,RGB,Russian,Russia,Russia
437558,Saint George,Russian Painter,European Paintings,Unavailable,518,700,0.74,RGB,Russian,Russia,Russia
437559,The Christ Child with Saints Boris and Gleb,Russian Painter,European Paintings,Unavailable,1276,1360,0.9382352941176472,RGB,Russian,Russia,Russia
437560,Saints Boris and Gleb,Russian Painter,European Paintings,Unavailable,2707,3155,0.8580031695721078,RGB,Russian,Russia,Russia
437564,The Resurrection of Christ and the Harrowing of Hell,Russian Painter,European Paintings,Unavailable,2755,3419,0.805791167007897,RGB,Russian,Russia,Russia
437566,Christ's Entry into Jerusalem,Russian Painter,European Paintings,Unavailable,2675,3227,0.8289432909823365,RGB,Russian,Russia,Russia
437568,Three Female Saints,Russian Painter,European Paintings,Unavailable,2627,3195,0.8222222222222222,RGB,Russian,Russia,Russia
437578,Christ in Glory,Russian (Novgorod?) Painter,European Paintings,Unavailable,2624,3722,0.7049973132724342,RGB,Russian,Russia,Russia
437585,Market by the Seashore,Salomon van Ruysdael,European Paintings,1637,3811,2426,1.570898598516076,RGB,Dutch,Netherlands,Netherlands
437586,A Country Road,Salomon van Ruysdael,European Paintings,1648,3811,2815,1.353818827708703,RGB,Dutch,Netherlands,Netherlands
437587,Marine,Salomon van Ruysdael,European Paintings,1650,3810,3016,1.263262599469496,RGB,Dutch,Netherlands,Netherlands
437588,Drawing the Eel,Salomon van Ruysdael,European Paintings,early 1650s,3885,2763,1.4060803474484256,RGB,Dutch,Netherlands,Netherlands
437589,Ferry near Gorinchem,Salomon van Ruysdael,European Paintings,1646,3901,3102,1.2575757575757576,RGB,Dutch,Netherlands,Netherlands
437590,View of the Town of Alkmaar,Salomon van Ruysdael,European Paintings,Unavailable,3811,2403,1.5859342488555972,RGB,Dutch,Netherlands,Netherlands
437591,Rustic Interior,David Ryckaert III,European Paintings,Unavailable,4000,3211,1.2457178449081283,RGB,Flemish,Belgium,Belgium
437592,The Yard of the Inn at Emmaus,David Ryckaert III,European Paintings,Unavailable,4000,3170,1.2618296529968454,RGB,Flemish,Belgium,Belgium
437593,Marcantonio Pasqualini (1614–1691) Crowned by Apollo,Andrea Sacchi,European Paintings,1641,2978,3722,0.800107469102633,RGB,Italian,Italy,Italy
437606,The Massacre of the Innocents,Sano di Pietro (Ansano di Pietro di Mencio),European Paintings,ca. 1470,1611,1077,1.495821727019499,RGB,Italian,Italy,Italy
437608,Head of the Madonna,Franciabigio (Francesco di Cristofano),European Paintings,ca. 1509,3121,4000,0.78025,RGB,Italian,Italy,Italy
437609,The Holy Family with the Young Saint John the Baptist,Andrea del Sarto (Andrea d'Agnolo),European Paintings,ca. 1528,2875,3872,0.7425103305785123,RGB,Italian,Italy,Italy
437611,The Journey of the Magi,Sassetta (Stefano di Giovanni),European Paintings,ca. 1433–35,3811,2864,1.3306564245810055,RGB,Italian,Italy,Italy
437630,Saint Matthew and the Angel,Giovanni Gerolamo Savoldo,European Paintings,Unavailable,4000,2926,1.367053998632946,RGB,Italian,Italy,Italy
437631,Night Scene on the Volga,Alexei Kondratievich Savrasov,European Paintings,1871,3619,2171,1.6669737448180562,RGB,Russian,Russia,Russia
437633,Cephalus and Procris,Godfried Schalcken,European Paintings,probably 1680s,4000,3199,1.2503907471084714,RGB,Dutch,Netherlands,Netherlands
437636,Domestic Scene,German Painter,European Paintings,Unavailable,3047,3716,0.819967707212056,RGB,German,Germany,Germany
437637,Lost: Souvenir of Auvergne,August Friedrich Albrecht Schenck,European Paintings,Unavailable,3603,2171,1.6596038691847077,RGB,Danish,Denmark,Denmark
437638,The Marriage of Cupid and Psyche,Andrea Schiavone (Andrea Meldola),European Paintings,ca. 1540,3805,3140,1.211783439490446,RGB,Italian,Italy,Italy
437639,Christ before Pilate; The Resurrection,Ludwig Schongauer,European Paintings,Unavailable,2096,3812,0.5498426023084995,RGB,German,Germany,Germany
437640,Baron Alexander von Humboldt (1769–1859),Julius Schrader,European Paintings,1859,3440,3952,0.8704453441295547,RGB,German,Germany,Germany
437641,Arabs on the March,Adolf Schreyer,European Paintings,Unavailable,4000,2480,1.6129032258064515,RGB,German,Germany,Germany
437642,Battle Scene: Arabs Making a Detour,Adolf Schreyer,European Paintings,Unavailable,3681,2221,1.6573615488518685,RGB,German,Germany,Germany
437643,The Building of Westminster Bridge,Samuel Scott,European Paintings,Unavailable,3913,2148,1.8216945996275604,RGB,British,Britain,Britain
437645,"Portrait of a Man, Said to be Christopher Columbus (born about 1446, died 1506)",Sebastiano del Piombo (Sebastiano Luciani),European Paintings,1519,3332,4000,0.833,RGB,Italian,Italy,Italy
437646,Madonna and Child with Saints and Donors,Sebastiano del Piombo,European Paintings,Unavailable,3811,2534,1.5039463299131808,RGB,Italian,Italy,Italy
437647,Spring in Brittany,Paul Sébillot,European Paintings,1874,3123,4000,0.78075,RGB,French,France,France
437648,Sir James Dashwood (1715–1779),Enoch Seeman the Younger,European Paintings,1737,2408,3806,0.6326852338413032,RGB,German,Germany,Germany
437649,Christ Blessing,Segna di Buonaventura,European Paintings,ca. 1311,2438,3887,0.6272189349112426,RGB,Italian,Italy,Italy
437652,The Virgin Adoring the Child with the Infant Saint John the Baptist,Jacopo di Arcangelo (called Jacopo del Sellaio),European Paintings,late 1480s,2364,3622,0.6526780784097184,RGB,Italian,Italy,Italy
437654,Circus Sideshow (Parade de cirque),Georges Seurat,European Paintings,1887–88,3920,2621,1.49561236169401,RGB,French,France,France
437655,The Forest at Pontaubert,Georges Seurat,European Paintings,1881,2972,3722,0.7984954325631382,RGB,French,France,France
437656,The Gardener,Georges Seurat,European Paintings,1882–83,3811,2419,1.5754443985117816,RGB,French,France,France
437657,Landscape at Saint-Ouen,Georges Seurat,European Paintings,1878 or 1879,4000,2721,1.470047776552738,RGB,French,France,France
437658,"Study for ""A Sunday on La Grande Jatte""",Georges Seurat,European Paintings,1884,1959,1332,1.470720720720721,RGB,French,France,France
437659,View of the Seine,Georges Seurat,European Paintings,1882–83,4000,2706,1.4781966001478195,RGB,French,France,France
437660,Portrait of a Horseman,James Seymour,European Paintings,Unavailable,3915,2798,1.3992137240886346,RGB,British,Britain,Britain
437662,"William Archer Shee (1810–1899), the Artist's Son",Sir Martin Archer Shee,European Paintings,ca. 1820,3220,3860,0.8341968911917098,RGB,Irish,Ireland,Ireland
437673,The Assumption of the Virgin with Saints Michael and Benedict,Luca Signorelli,European Paintings,ca. 1493–96,2947,3820,0.7714659685863874,RGB,Italian,Italy,Italy
437677,Saint Bartholomew,Simone Martini,European Paintings,ca. 1317–19,2880,3840,0.75,RGB,Italian,Italy,Italy
437678,Saint Matthias,Simone Martini,European Paintings,ca. 1317–19,2881,3864,0.745600414078675,RGB,Italian,Italy,Italy
437679,Saint Thomas,Simone Martini,European Paintings,ca. 1317–19,2896,3864,0.7494824016563147,RGB,Italian,Italy,Italy
437680,The Bridge at Villeneuve-la-Garenne,Alfred Sisley,European Paintings,1872,4000,3000,1.3333333333333333,RGB,British,Britain,Britain
437682,View of Marly-le-Roi from Coeur-Volant,Alfred Sisley,European Paintings,1876,3741,2656,1.4085090361445782,RGB,British,Britain,Britain
437683,Sahurs Meadows in Morning Sun,Alfred Sisley,European Paintings,1894,4000,3185,1.2558869701726845,RGB,British,Britain,Britain
437684,The Road from Moret to Saint-Mammès,Alfred Sisley,European Paintings,1883–85,3919,3198,1.2254534083802378,RGB,British,Britain,Britain
437685,The Road from Versailles to Louveciennes,Alfred Sisley,European Paintings,probably 1879,4000,3326,1.2026458208057726,RGB,British,Britain,Britain
437686,Rue Eugène Moussoir at Moret: Winter,Alfred Sisley,European Paintings,1891,3803,3162,1.202719797596458,RGB,British,Britain,Britain
437687,Johan Hulshout (1623–1687),Pieter van Slingelandt,European Paintings,ca. 1670 or slightly later,2993,3721,0.8043536683687181,RGB,Dutch,Netherlands,Netherlands
437697,Soldiers Bivouacking,Pieter Snayers,European Paintings,Unavailable,3807,2656,1.4333584337349397,RGB,Flemish,Belgium,Belgium
437699,Salome with the Head of Saint John the Baptist,Andrea Solario,European Paintings,ca. 1507–9,3137,3820,0.8212041884816754,RGB,Italian,Italy,Italy
437701,Diego Pignatelli d'Aragona (1687–1750) and an Enslaved African Servant,Francesco Solimena,European Paintings,probably 1731 or 1732,3143,4000,0.78575,RGB,Italian,Italy,Italy
437703,A Kitchen,Hendrick Sorgh,European Paintings,ca. 1643,3158,3705,0.852361673414305,RGB,Dutch,Netherlands,Netherlands
437722,The Mass of Saint Gregory,Spanish Painter,European Paintings,Unavailable,2991,3721,0.8038161784466541,RGB,Spanish,Spain,Spain
437724,Virgin and Child Enthroned with Saints Catherine and Jerome,Spanish Painter,European Paintings,Unavailable,479,700,0.6842857142857143,RGB,Spanish,Spain,Spain
437725,"Doña Marianna Stampa Parravicina (born 1612), Condesa di Segrate",Spanish Painter,European Paintings,Unavailable,2171,3723,0.5831318828901424,RGB,unavailable,unavailable,Unavailable
437729,Saint Michael the Archangel,Ignacio de Ries,European Paintings,1640s,2719,4000,0.67975,RGB,Spanish,Spain,Spain
437738,The Beheading of Saint John the Baptist,Spanish (Catalan) Painter,European Paintings,Unavailable,3882,3836,1.0119916579770594,RGB,Spanish,Spain,Spain
437739,Salome Dancing before Herod,Spanish (Catalan) Painter,European Paintings,Unavailable,3806,3839,0.991404011461318,RGB,Spanish,Spain,Spain
437742,Saint Michael and the Dragon,Spanish (Valencian) Painter,European Paintings,ca. 1405,3549,3668,0.9675572519083968,RGB,Spanish,Spain,Spain
437744,Saint Mary Magdalen Holding a Crucifix; (reverse) The Flagellation,Spinello Aretino (Spinello di Luca Spinelli),European Paintings,ca. 1395–1400,2697,3872,0.6965392561983471,RGB,Italian,Italy,Italy
437747,The Dissolute Household,Jan Steen,European Paintings,ca. 1663–64,3253,3839,0.8473560823131023,RGB,Dutch,Netherlands,Netherlands
437748,The Lovesick Maiden,Jan Steen,European Paintings,ca. 1660,3867,3358,1.1515783204288266,RGB,Dutch,Netherlands,Netherlands
437749,Merry Company on a Terrace,Jan Steen,European Paintings,ca. 1670,3556,3829,0.9287020109689214,RGB,Dutch,Netherlands,Netherlands
437750,A Renaissance Portico with Elegant Figures,Hendrick van Steenwijck II,European Paintings,ca. 1615,1897,1801,1.0533037201554691,RGB,Flemish,Belgium,Belgium
437754,After the Ball,Alfred Stevens,European Paintings,1874,2665,3722,0.716012896292316,RGB,Belgian,Belgium,Belgium
437755,In the Studio,Alfred Stevens,European Paintings,1888,3811,3008,1.2669547872340423,RGB,Belgian,Belgium,Belgium
437756,The Japanese Robe,Alfred Stevens,European Paintings,ca. 1872,2791,4000,0.69775,RGB,Belgian,Belgium,Belgium
437757,Old Woman Praying,Matthias Stom,European Paintings,late 1630s or early 1640s,3152,3848,0.8191268191268192,RGB,Dutch,Netherlands,Netherlands
437760,Landscape with Cattle,Jacob van Strij,European Paintings,probably ca. 1800,3811,2844,1.340014064697609,RGB,Dutch,Netherlands,Netherlands
437763,Tobias Curing His Father's Blindness,Bernardo Strozzi,European Paintings,1630–35,3897,2587,1.5063780440664862,RGB,Italian,Italy,Italy
437764,The Third Duke of Dorset's Hunter with a Groom and a Dog,George Stubbs,European Paintings,1768,1955,1573,1.242848061029879,RGB,British,Britain,Britain
437766,Ferdinando II de' Medici (1610–1670) as a Boy,Justus Sustermans,European Paintings,Unavailable,2655,3481,0.7627118644067796,RGB,Flemish,Belgium,Belgium
437769,Clothing the Naked,Michiel Sweerts,European Paintings,ca. 1661,4000,2937,1.361933946203609,RGB,Flemish,Belgium,Belgium
